id,price,url,latitude,longitude,street,city,state,zipcode,neighborhood,bed,bath,year_built,size
154,869000,https://www.zillow.com/homedetails/12533-El-Camino-Real-UNIT-A-San-Diego-CA-92130/16778066_zpid/,32.945829,-117.236371,12533 El Camino Real UNIT A,San Diego,CA,92130,,3,3,1997,1584
155,1200000,https://www.zillow.com/homedetails/12535-Ragweed-St-San-Diego-CA-92129/16783031_zpid/,32.943796,-117.1352,12535 Ragweed St,San Diego,CA,92129,,5,3,1990,2668
156,889000,https://www.zillow.com/homedetails/12556-Pomerado-Ct-San-Diego-CA-92128/16744412_zpid/,33.022495,-117.059547,12556 Pomerado Ct,San Diego,CA,92128,,4,3,1969,2061
157,599999,https://www.zillow.com/homedetails/12558-Taunt-Pl-Poway-CA-92064/52512602_zpid/,32.972521,-117.057036,12558 Taunt Pl,Poway,CA,92064,,3,2,1959,1075
158,799000,https://www.zillow.com/homedetails/1255-Sea-Bird-Way-San-Diego-CA-92154/51082142_zpid/,32.575814,-117.030591,1255 Sea Bird Way,San Diego,CA,92154,,5,3,2004,2971
159,1039900,https://www.zillow.com/homedetails/12574-Montellano-Ter-San-Diego-CA-92130/16776209_zpid/,32.946157,-117.227003,12574 Montellano Ter,San Diego,CA,92130,,3,3,1986,1733
160,547900,https://www.zillow.com/homedetails/12580-Carmel-Creek-Rd-UNIT-39-San-Diego-CA-92130/63144372_zpid/,32.94391,-117.231331,12580 Carmel Creek Rd UNIT 39,San Diego,CA,92130,,2,2,1990,950
161,550000,https://www.zillow.com/homedetails/12586-Oaks-North-Dr-UNIT-4-San-Diego-CA-92128/16740908_zpid/,33.034402,-117.058828,12586 Oaks North Dr UNIT 4,San Diego,CA,92128,,3,2,1972,1431
162,399000,https://www.zillow.com/homedetails/1259-Klauber-Ave-A-San-Diego-CA-92114/64485137_zpid/,32.718004,-117.055364,1259 Klauber Ave #A,San Diego,CA,92114,,6,3,1951,1784
163,549000,https://www.zillow.com/homedetails/12602-Carmel-Country-Rd-UNIT-9-San-Diego-CA-92130/16768397_zpid/,32.950333,-117.229346,12602 Carmel Country Rd UNIT 9,San Diego,CA,92130,"Carmel Valley, San Diego",2,3,1993,1050
164,799000,https://www.zillow.com/homedetails/12606-Camino-Emparrado-San-Diego-CA-92128/16735399_zpid/,33.039668,-117.058737,12606 Camino Emparrado,San Diego,CA,92128,Rancho Bernardo,3,2,1977,1909
165,534500,https://www.zillow.com/homedetails/12614-Carmel-Country-Rd-UNIT-49-San-Diego-CA-92130/16768435_zpid/,32.949618,-117.229256,12614 Carmel Country Rd UNIT 49,San Diego,CA,92130,,2,3,1991,1088
166,899999,https://www.zillow.com/homedetails/12684-Legacy-Rd-San-Diego-CA-92131/16827739_zpid/,32.92692,-117.05976,12684 Legacy Rd,San Diego,CA,92131,,4,3,1992,2129
167,989900,https://www.zillow.com/homedetails/12694-Legacy-Rd-San-Diego-CA-92131/16827745_zpid/,32.926896,-117.059613,12694 Legacy Rd,San Diego,CA,92131,,4,3,1992,2323
168,322500,https://www.zillow.com/homedetails/12719-Robison-Blvd-APT-2-Poway-CA-92064/63477534_zpid/,32.956873,-117.05503,12719 Robison Blvd APT 2,Poway,CA,92064,,2,2,1977,737
169,698999,https://www.zillow.com/homedetails/12748-Robison-Blvd-Poway-CA-92064/16814966_zpid/,32.957306,-117.05451,12748 Robison Blvd,Poway,CA,92064,,4,2,1972,1523
170,1399000,https://www.zillow.com/homedetails/12843-Caminito-Del-Canto-Del-Mar-CA-92014/16766058_zpid/,32.935435,-117.254183,12843 Caminito Del Canto,Del Mar,CA,92014,,2,3,1980,1446
171,1399000,https://www.zillow.com/homedetails/12843-Caminito-Del-Canto-Del-Mar-CA-92014/16766058_zpid/,32.935435,-117.254183,12843 Caminito Del Canto,Del Mar,CA,92014,,2,3,1980,1446
172,935000,https://www.zillow.com/homedetails/12847-Cijon-St-San-Diego-CA-92129/16805505_zpid/,32.950958,-117.110611,12847 Cijon St,San Diego,CA,92129,,3,2,1976,1728
173,1625000,https://www.zillow.com/homedetails/12857-Caminito-Del-Canto-Del-Mar-CA-92014/16766054_zpid/,32.935435,-117.254183,12857 Caminito Del Canto,Del Mar,CA,92014,,3,4,1980,2284
174,1625000,https://www.zillow.com/homedetails/12857-Caminito-Del-Canto-Del-Mar-CA-92014/16766054_zpid/,32.935435,-117.254183,12857 Caminito Del Canto,Del Mar,CA,92014,,3,4,1980,2284
175,2750000,https://www.zillow.com/homedetails/12911-Via-Latina-Del-Mar-CA-92014/16765236_zpid/,32.934396,-117.247611,12911 Via Latina,Del Mar,CA,92014,,4,3,1979,2694
176,1175000,https://www.zillow.com/homedetails/12955-Cristallo-Pl-San-Diego-CA-92130/16770242_zpid/,32.955717,-117.221702,12955 Cristallo Pl,San Diego,CA,92130,,3,3,1991,1804
177,3455000,https://www.zillow.com/homedetails/12996-Via-Esperia-Del-Mar-CA-92014/2083839308_zpid/,32.935595,-117.251563,12996 Via Esperia,Del Mar,CA,92014,,4,4,2020,2950
178,1600000,https://www.zillow.com/homedetails/12996-Via-Esperia-LOT-PARCEL-Del-Mar-CA-92014/2081392874_zpid/,32.935595,-117.251563,12996 Via Esperia LOT PARCEL,Del Mar,CA,92014,,,0,,
179,999900,https://www.zillow.com/homedetails/13001-Triumph-Dr-Poway-CA-92064/16803922_zpid/,32.979439,-117.050294,13001 Triumph Dr,Poway,CA,92064,,3,4,1986,1949
180,1545000,https://www.zillow.com/homedetails/13011-Caminito-Mar-Villa-Del-Mar-CA-92014/16766271_zpid/,32.937359,-117.253436,13011 Caminito Mar Villa,Del Mar,CA,92014,,3,3,1974,1668
181,869000,https://www.zillow.com/homedetails/13031-Sundance-Ave-San-Diego-CA-92129/16805879_zpid/,32.95621,-117.134839,13031 Sundance Ave,San Diego,CA,92129,,5,3,1976,2571
182,929000,https://www.zillow.com/homedetails/13055-Abing-Ave-San-Diego-CA-92129/16806847_zpid/,32.95572,-117.144011,13055 Abing Ave,San Diego,CA,92129,,5,3,1979,2644
183,1600000,https://www.zillow.com/homedetails/1305-Elevation-Rd-San-Diego-CA-92110/16941016_zpid/,32.769854,-117.198116,1305 Elevation Rd,San Diego,CA,92110,,4,3,1940,1667
184,829888,https://www.zillow.com/homedetails/13061-Via-Del-Valedor-San-Diego-CA-92129/16804830_zpid/,32.955019,-117.111487,13061 Via Del Valedor,San Diego,CA,92129,,4,2,1973,1400
185,1499999,https://www.zillow.com/homedetails/13073-Shalimar-Pl-Del-Mar-CA-92014/16765841_zpid/,32.937829,-117.243727,13073 Shalimar Pl,Del Mar,CA,92014,,3,3,1972,2200
186,535000,https://www.zillow.com/homedetails/1311-La-Palma-St-UNIT-1-San-Diego-CA-92109/16921401_zpid/,32.791614,-117.243811,1311 La Palma St UNIT 1,San Diego,CA,92109,,2,2,1970,870
187,1699000,https://www.zillow.com/homedetails/13146-Sunset-Point-Way-San-Diego-CA-92130/63143830_zpid/,32.956479,-117.214164,13146 Sunset Point Way,San Diego,CA,92130,,5,5,2005,3922
188,1350000,https://www.zillow.com/homedetails/1317-Caminito-Floreo-La-Jolla-CA-92037/69016974_zpid/,32.815086,-117.25173,1317 Caminito Floreo,La Jolla,CA,92037,,3,3,2005,2428
189,24000000,https://www.zillow.com/homedetails/1320-Muirlands-Dr-La-Jolla-CA-92037/16851191_zpid/,32.827655,-117.263459,1320 Muirlands Dr,La Jolla,CA,92037,,6,10,2019,12628
190,749000,https://www.zillow.com/homedetails/1321-Pacific-Beach-Dr-APT-A-San-Diego-CA-92109/16921635_zpid/,32.792733,-117.24399,1321 Pacific Beach Dr APT A,San Diego,CA,92109,,2,3,1992,1112
191,849000,https://www.zillow.com/homedetails/13223-Ireland-Ln-San-Diego-CA-92129/16773826_zpid/,32.959578,-117.144407,13223 Ireland Ln,San Diego,CA,92129,,3,2,1987,1591
192,329999,https://www.zillow.com/homedetails/1322-W-San-Ysidro-Blvd-S-B-San-Ysidro-CA-92173/2077135997_zpid/,32.564196,-117.069086,1322 W San Ysidro Blvd S #B,San Ysidro,CA,92173,,2,2,1985,1056
193,0,https://www.zillow.com/homedetails/13250-Wimberly-Sq-San-Diego-CA-92128/2080699312_zpid/,32.958166,-117.09403,13250 Wimberly Sq,San Diego,CA,92128,,2,2,1987,907
194,405000,https://www.zillow.com/homedetails/13259-Wimberly-Sq-UNIT-255-San-Diego-CA-92128/16811191_zpid/,32.958166,-117.09403,13259 Wimberly Sq UNIT 255,San Diego,CA,92128,,2,2,1987,907
195,949999,https://www.zillow.com/homedetails/1325-S-45th-St-LOT-66-San-Diego-CA-92113/2077712045_zpid/,32.692739,-117.097444,1325 S 45th St LOT 66,San Diego,CA,92113,,,0,,
196,429888,https://www.zillow.com/homedetails/1326-Cassiopeia-Ln-San-Diego-CA-92154/62655760_zpid/,32.573346,-117.037354,1326 Cassiopeia Ln,San Diego,CA,92154,,3,3,2004,1428
197,595000,https://www.zillow.com/homedetails/1327-Holly-Ave-Imperial-Beach-CA-91932/2097174736_zpid/,32.571357,-117.105053,1327 Holly Ave,Imperial Beach,CA,91932,,3,3,2015,1502
198,1789700,https://www.zillow.com/homedetails/13283-Evening-Sky-Ct-San-Diego-CA-92130/68956386_zpid/,32.959648,-117.21323,13283 Evening Sky Ct,San Diego,CA,92130,,6,5,2005,3736
199,310000,https://www.zillow.com/homedetails/13283-Rancho-Penasquitos-Blvd-UNIT-J108-San-Diego-CA-92129/2077371155_zpid/,32.957534,-117.110345,13283 Rancho Penasquitos Blvd UNIT J108,San Diego,CA,92129,,1,1,1992,602
200,16995000,https://www.zillow.com/homedetails/1330-Inspiration-Dr-La-Jolla-CA-92037/16854871_zpid/,32.825819,-117.263345,1330 Inspiration Dr,La Jolla,CA,92037,La Jolla,5,11,1990,12017
201,405000,https://www.zillow.com/homedetails/13324-Caminito-Ciera-UNIT-8-San-Diego-CA-92129/16809754_zpid/,32.96056,-117.104043,13324 Caminito Ciera UNIT 8,San Diego,CA,92129,,2,2,1991,889
202,295000,https://www.zillow.com/homedetails/13329-Caminito-Ciera-UNIT-72-San-Diego-CA-92129/16809897_zpid/,32.961081,-117.102723,13329 Caminito Ciera UNIT 72,San Diego,CA,92129,,1,1,1989,572
203,590000,https://www.zillow.com/homedetails/13334-Carriage-Heights-Cir-Poway-CA-92064/16813427_zpid/,32.957248,-117.053357,13334 Carriage Heights Cir,Poway,CA,92064,,3,3,1993,1395
204,534900,https://www.zillow.com/homedetails/1333-8th-Ave-UNIT-605-San-Diego-CA-92101/17067054_zpid/,32.71924,-117.15716,1333 8th Ave UNIT 605,San Diego,CA,92101,,2,2,1982,1143
205,389900,https://www.zillow.com/homedetails/13339-Caminito-Ciera-UNIT-81-San-Diego-CA-92129/16809906_zpid/,32.961081,-117.102723,13339 Caminito Ciera UNIT 81,San Diego,CA,92129,,2,2,1989,889
206,699000,https://www.zillow.com/homedetails/13352-Silver-Lake-Dr-Poway-CA-92064/16814875_zpid/,32.958534,-117.056238,13352 Silver Lake Dr,Poway,CA,92064,,4,2,1972,1235
207,2495000,https://www.zillow.com/homedetails/13371-Summit-Cir-Poway-CA-92064/16746835_zpid/,32.996487,-117.044789,13371 Summit Cir,Poway,CA,92064,,6,7,1993,9025
208,670000,https://www.zillow.com/homedetails/13400-Mountainside-Dr-Poway-CA-92064/16815394_zpid/,32.958599,-117.058572,13400 Mountainside Dr,Poway,CA,92064,,4,2,1972,1450
209,549000,https://www.zillow.com/homedetails/13421-Utopia-Rd-Poway-CA-92064/16814896_zpid/,32.959619,-117.054756,13421 Utopia Rd,Poway,CA,92064,,2,2,1972,907
210,1100000,https://www.zillow.com/homedetails/13427-Calle-Colina-Poway-CA-92064/16747502_zpid/,33.01486,-117.043655,13427 Calle Colina,Poway,CA,92064,,4,3,1979,3045
211,675000,https://www.zillow.com/homedetails/13432-Carriage-Rd-Poway-CA-92064/16815424_zpid/,32.959919,-117.054423,13432 Carriage Rd,Poway,CA,92064,,3,2,1972,1218
212,679000,https://www.zillow.com/homedetails/13444-Cayuga-Dr-Poway-CA-92064/16814856_zpid/,32.96091,-117.048465,13444 Cayuga Dr,Poway,CA,92064,,3,2,1972,1291
214,0,https://www.zillow.com/homedetails/13464-Cool-Lake-Way-San-Diego-CA-92128/16810676_zpid/,32.961176,-117.092228,13464 Cool Lake Way,San Diego,CA,92128,,4,2.5,1986,1739
216,845000,https://www.zillow.com/homedetails/13554-Jadestone-Way-San-Diego-CA-92130/16772097_zpid/,32.962634,-117.233719,13554 Jadestone Way,San Diego,CA,92130,,3,3,1995,1550
217,2324000,https://www.zillow.com/homedetails/13576-Penfield-Point-San-Diego-CA-92130/16771519_zpid/,32.964989,-117.208467,13576 Penfield Point,San Diego,CA,92130,,5,4,1995,3675
218,629000,https://www.zillow.com/homedetails/135-Timely-Ter-San-Diego-CA-92114/17089895_zpid/,32.703944,-117.050576,135 Timely Ter,San Diego,CA,92114,,3,2,1978,1287
219,865000,https://www.zillow.com/homedetails/13608-Catawba-Dr-Poway-CA-92064/16802456_zpid/,32.964776,-117.046904,13608 Catawba Dr,Poway,CA,92064,,3,2,1973,1909
220,899000,https://www.zillow.com/homedetails/13683-Essence-Rd-San-Diego-CA-92128/16800594_zpid/,32.969023,-117.067697,13683 Essence Rd,San Diego,CA,92128,,4,3,1993,1831
222,2795000,https://www.zillow.com/homedetails/13700-Old-El-Camino-Real-San-Diego-CA-92130/82234608_zpid/,32.966955,-117.231897,13700 Old El Camino Real,San Diego,CA,92130,,5,6,2016,5308
223,879000,https://www.zillow.com/homedetails/13725-Stoney-Gate-Pl-San-Diego-CA-92128/16798702_zpid/,32.967103,-117.085266,13725 Stoney Gate Pl,San Diego,CA,92128,,3,3,1988,1949
224,660000,https://www.zillow.com/homedetails/13733-Powers-Rd-Poway-CA-92064/16813259_zpid/,32.963437,-117.061615,13733 Powers Rd,Poway,CA,92064,,4,2,1959,1288
225,844900,https://www.zillow.com/homedetails/13738-Bassmore-Dr-San-Diego-CA-92129/16792321_zpid/,32.965854,-117.113956,13738 Bassmore Dr,San Diego,CA,92129,,3,2,1983,1625
226,648000,https://www.zillow.com/homedetails/13754-Pomerado-Rd-Poway-CA-92064/16813235_zpid/,32.963849,-117.062908,13754 Pomerado Rd,Poway,CA,92064,,3,2,1981,1416
227,899000,https://www.zillow.com/homedetails/1375-Grand-Ave-San-Diego-CA-92109/110285415_zpid/,32.796671,-117.244116,1375 Grand Ave,San Diego,CA,92109,,2,3,2010,1483
228,949000,https://www.zillow.com/homedetails/13760-Fontanelle-Pl-San-Diego-CA-92128/16800866_zpid/,32.969797,-117.08008,13760 Fontanelle Pl,San Diego,CA,92128,,4,3,1999,2290
229,779000,https://www.zillow.com/homedetails/1380-Knoxville-St-San-Diego-CA-92110/16940706_zpid/,32.774482,-117.202956,1380 Knoxville St,San Diego,CA,92110,,3,2,1948,1233
230,109900,https://www.zillow.com/homedetails/1381-Palm-Ave-SPACE-36-San-Diego-CA-92154/82924868_zpid/,32.583021,-117.102933,1381 Palm Ave SPACE 36,San Diego,CA,92154,,2,2,2002,783
231,109900,https://www.zillow.com/homedetails/1381-Palm-Ave-SPACE-40-San-Diego-CA-92154/88886873_zpid/,32.583021,-117.102933,1381 Palm Ave SPACE 40,San Diego,CA,92154,,2,2,2009,880
232,1320000,https://www.zillow.com/homedetails/13828-Torrey-Bella-Ct-San-Diego-CA-92129/58198193_zpid/,32.96897,-117.145815,13828 Torrey Bella Ct,San Diego,CA,92129,,6,6,2003,3938
233,4850000,https://www.zillow.com/homedetails/13840-Rancho-Capistrano-Bnd-San-Diego-CA-92130/81774838_zpid/,32.96858,-117.209754,13840 Rancho Capistrano Bnd,San Diego,CA,92130,,5,7,2008,9367
234,1545900,https://www.zillow.com/homedetails/1388-Kettner-Blvd-3005-San-Diego-CA-92101/2080013015_zpid/,32.71945,-117.169425,1388 Kettner Blvd #3005,San Diego,CA,92101,,2,2,2019,1707
235,749900,https://www.zillow.com/homedetails/13944-Powers-Rd-Poway-CA-92064/16801278_zpid/,32.967669,-117.062163,13944 Powers Rd,Poway,CA,92064,,6,2,1959,1960
236,2500000,https://www.zillow.com/homedetails/1398-Lieta-St-San-Diego-CA-92110/16934879_zpid/,32.777408,-117.207057,1398 Lieta St,San Diego,CA,92110,,2,0,1937,962
237,4195000,https://www.zillow.com/homedetails/14050-Rancho-Vista-Bnd-San-Diego-CA-92130/51079106_zpid/,32.971457,-117.216902,14050 Rancho Vista Bnd,San Diego,CA,92130,,6,7,2005,8626
238,659900,https://www.zillow.com/homedetails/1414-Camino-Zalce-San-Diego-CA-92111/16944480_zpid/,32.771859,-117.170797,1414 Camino Zalce,San Diego,CA,92111,,3,2,1980,1450
239,0,https://www.zillow.com/homedetails/14154-Caminito-Vistana-San-Diego-CA-92130/140085019_zpid/,32.974978,-117.15572,14154 Caminito Vistana,San Diego,CA,92130,,4,4.5,2001,4640
240,1475000,https://www.zillow.com/homedetails/1415-4th-St-Coronado-CA-92118/17070266_zpid/,32.69303,-117.170754,1415 4th St,Coronado,CA,92118,,6,4,1980,2800
241,995000,https://www.zillow.com/homedetails/14204-Marianopolis-Way-San-Diego-CA-92129/16793402_zpid/,32.974237,-117.126576,14204 Marianopolis Way,San Diego,CA,92129,,5,3,1989,2888
242,2539999,https://www.zillow.com/homedetails/14207-Caminito-Vistana-San-Diego-CA-92130/51079216_zpid/,32.97737,-117.159558,14207 Caminito Vistana,San Diego,CA,92130,,5,5,2002,4429
243,318000,https://www.zillow.com/homedetails/1420-Hilltop-Dr-UNIT-102-Chula-Vista-CA-91911/60552296_zpid/,32.605621,-117.052714,1420 Hilltop Dr UNIT 102,Chula Vista,CA,91911,Chula Vista,2,2,1971,1004
244,2689000,https://www.zillow.com/homedetails/14308-Dalia-Dr-San-Diego-CA-92130/16773310_zpid/,32.9778,-117.201674,14308 Dalia Dr,San Diego,CA,92130,,5,5,1995,4359
245,750000,https://www.zillow.com/homedetails/1431-Pacific-Hwy-UNIT-207-San-Diego-CA-92101/88783037_zpid/,32.720323,-117.170483,1431 Pacific Hwy UNIT 207,San Diego,CA,92101,,3,3,2009,1840
246,1949000,https://www.zillow.com/homedetails/14321-Salida-Del-Sol-San-Diego-CA-92127/59309426_zpid/,32.979574,-117.156225,14321 Salida Del Sol,San Diego,CA,92127,,5,6,2004,4735
247,425000,https://www.zillow.com/homedetails/1433-Coolidge-Ave-National-City-CA-91950/295363919_zpid/,32.669262,-117.107558,1433 Coolidge Ave,National City,CA,91950,,2,2,1936,769
248,375000,https://www.zillow.com/homedetails/1434-Hilltop-Dr-UNIT-30-Chula-Vista-CA-91911/60248924_zpid/,32.60408,-117.052918,1434 Hilltop Dr UNIT 30,Chula Vista,CA,91911,,3,2,1973,1296
249,650000,https://www.zillow.com/homedetails/1441-9th-Ave-UNIT-304-San-Diego-CA-92101/83893386_zpid/,32.720362,-117.156382,1441 9th Ave UNIT 304,San Diego,CA,92101,,3,2,2008,1261
250,714900,https://www.zillow.com/homedetails/1441-9th-Ave-UNIT-311-San-Diego-CA-92101/83893392_zpid/,32.720362,-117.156382,1441 9th Ave UNIT 311,San Diego,CA,92101,,2,2,2008,1253
251,950000,https://www.zillow.com/homedetails/1443-Locust-St-San-Diego-CA-92106/81959759_zpid/,32.725793,-117.229488,1443 Locust St,San Diego,CA,92106,,2,3,2007,1650
252,2205699,https://www.zillow.com/homedetails/14465-Old-Creek-Rd-San-Diego-CA-92131/79570727_zpid/,32.924179,-117.028562,14465 Old Creek Rd,San Diego,CA,92131,,7,7,2006,5728
253,259000,https://www.zillow.com/homedetails/1450-Iris-Ave-UNIT-28-Imperial-Beach-CA-91932/79481894_zpid/,32.56945,-117.102487,1450 Iris Ave UNIT 28,Imperial Beach,CA,91932,,1,1,1969,610
254,440000,https://www.zillow.com/homedetails/1460-Paseo-Aurora-San-Diego-CA-92154/63778225_zpid/,32.571576,-117.038499,1460 Paseo Aurora,San Diego,CA,92154,,3,3,2004,1428
